x,n
0.1354144225096867,1077.0
0.45191859680817126,1078.0
0.9560763696550245,1079.0
0.16209817186325265,1080.0
0.5242742885315181,1081.0
0.962725529416874,1082.0
0.13851642588387256,1083.0
0.4606123549867285,1084.0
0.9590116478023908,1085.0
0.15173006572149306,1086.0
0.4968130841077076,1087.0
0.9649607961689882,1088.0
0.13051222797997625,1089.0
0.4380281152248408,1090.0
0.9501756140200195,1091.0
0.18273979785095595,1092.0
0.5764754215508622,1093.0
0.9424248282086651,1094.0
0.20944464754429792,1095.0
0.639129486435063,1096.0
0.8902819259766583,1097.0
0.3770448704679677,1098.0
0.9066446594299981,1099.0
0.326710866894255,1100.0
0.8490875827011932,1101.0
0.49461213807081306,1102.0
0.9648879478431915,1103.0
0.13077369636756364,1104.0
0.43877367568488174,1105.0
0.9505301616339195,1106.0
0.1815071335483216,1107.0
0.5734504549148584,1108.0
0.9441754183970094,1109.0
0.20345364309050887,1110.0
0.6255525966663156,1111.0
0.9041530655155335,1112.0
0.3345087565887718,1113.0
0.8592848226472336,1114.0
0.4667296465912351,1115.0
0.9607273026344556,1116.0
0.14563916106371,1117.0
0.48029360789750336,1118.0
0.9635010003057684,1119.0
0.13574393568203122,1120.0
0.4528456256852734,1121.0
0.9564171548343284,1122.0
0.16089784978353555,1123.0
0.5211375644336816,1124.0
0.9632753650074741,1125.0
0.13655111364395964,1126.0
0.4551129410452986,1127.0
0.9572226864822131,1128.0
0.1580570217687132,1129.0
0.5136694986039064,1130.0
0.9642787389585628,1131.0
0.1329586748470404,1132.0
0.44498336933164323,1133.0
0.9533164375506203,1134.0
0.17178624074316007,1135.0
0.5491843109851434,1136.0
0.9556622877142584,1137.0
0.16355545508233232,1138.0
0.5280675632332539,1139.0
0.9619591379114085,1140.0
0.14125189391457219,1141.0
0.46821721402725786,1142.0
0.96110083843103,1143.0
0.1443100248410565,1144.0
0.4766507164657204,1145.0
0.9628955702995623,1146.0
0.13790888724858588,1147.0
0.45891550061646885,1148.0
0.9584845666941617,1149.0
0.15359674211860977,1150.0
0.501818462106554,1151.0
0.9649872357348886,1152.0
0.13041732053000057,1153.0
0.437757362118094,1154.0
0.9500457965538773,1155.0
0.18319089467615815,1156.0
0.5775794844258806,1157.0
0.9417682950813882,1158.0
0.21168538555901056,1159.0
0.6441362767650103,1160.0
0.8848074721604364,1161.0
0.3934235881662505,1162.0
0.921156068180882,1163.0
0.2803424056648621,1164.0
0.778757089228474,1165.0
0.6650567128907928,1166.0
0.8598392467045893,1167.0
0.46519066580994445,1168.0
0.9603228775775257,1169.0
0.14707699474196081,1170.0
0.48421906010818744,1171.0
0.9640387130734654,1172.0
0.13381876088881095,1173.0
0.44741761847475753,1174.0
0.9543274595710965,1175.0
0.1682441195915402,1176.0
0.5401608182436137,1177.0
0.9587742394970932,1178.0
0.15257112109111423,1179.0
0.499071652026443,1180.0
0.9649966733363543,1181.0
0.13038344201443788,1182.0
0.43766069624281556,1183.0
0.9499993112592882,1184.0
0.1833523926834019,1185.0
0.5779743701333997,1186.0
0.9415311907448765,1187.0
0.21249380133372847,1188.0
0.6459331169118957,1189.0
0.8827956079991428,1190.0
0.399384636836747,1191.0
0.925923477964733,1192.0
0.26475427694512293,1193.0
0.751385476167738,1194.0
0.7210686215556098,1195.0
0.7763566452151199,1196.0
0.670200237931415,1197.0
0.8531830529712262,1198.0
0.4835102820225467,1199.0
0.9639504243159527,1200.0
0.13413501457940322,1201.0
0.4483112560306999,1202.0
0.9546871366629418,1203.0
0.1669820859275654,1204.0
0.53692240598042,1205.0
0.9597378007153419,1206.0
0.14915485673060352,1207.0
0.48986366581490787,1208.0
0.9646034032550523,1209.0
0.13179459585955763,1210.0
0.44167965219644567,1211.0
0.9518711249437997,1212.0
0.17683619766621647,1213.0
0.5618815054841211,1214.0
0.9502188220170122,1215.0
0.18258962748422947,1216.0
0.5761075299188831,1217.0
0.9426415054140348,1218.0
0.20870440106331642,1219.0
0.6374669337948584,1220.0
0.8920569705563344,1221.0
0.3716845408954117,1222.0
0.9014456518054459,1223.0
0.3429277601754927,1224.0
0.869767282299338,1225.0
0.43723052579211213,1226.0
0.9497915733955881,1227.0
0.18407390633896029,1228.0
0.5797361149081331,1229.0
0.9404587066403179,1230.0
0.21614505309468998,1231.0
0.6539857847931008,1232.0
0.87347313939518,1233.0
0.4265987626201906,1234.0
0.9442033172352956,1235.0
0.203357974014635,1236.0
0.6253335424984905,1237.0
0.9043652020616473,1238.0
0.3338467037759426,1239.0
0.8584372971139792,1240.0
0.46907763758523247,1241.0
0.9613090969603825,1242.0
0.14356851985776226,1243.0
0.47461247585954836,1244.0
0.9625121281655494,1245.0
0.1392785708171291,1246.0
0.4627369950391108,1247.0
0.959640268260559,1248.0
0.1495009798423747,1249.0
0.49080068631258206,1250.0
0.9646733383428467,1251.0
0.1315437381245931,1252.0
0.4409663347073341,1253.0
0.9515480017577581,1254.0
0.1779629921391021,1255.0
0.5646877590924799,1256.0
0.94884780615907,1257.0
0.18734759705789292,1258.0
0.5876791132472715,1259.0
0.9353257601666644,1260.0
0.23349712258631908,1261.0
0.6908481950346822,1262.0
0.8244070905047352,1263.0
0.5587737529727749,1264.0
0.9516661934113716,1265.0
0.17755092795502644,1266.0
0.5636626603181148,1267.0
0.9493556735295104,1268.0
0.1855867876540025,1269.0
0.5834171211427648,1270.0
0.9381405138549777,1271.0
0.2240069558589391,1272.0
0.6709754608009966,1273.0
0.8521621323630034,1274.0
0.48628987356403386,1275.0
0.9642744451918039,1276.0
0.1329740646315126,1277.0
0.4450269762801834,1278.0
0.9533349513195678,1279.0
0.17172144858064844,1280.0
0.5490201237371269,1281.0
0.9557245260295555,1282.0
0.16333650360802882,1283.0
0.5274986841609343,1284.0
0.9620811543459503,1285.0
0.14081668624149218,1286.0
0.4670111598733853,1287.0
0.9607993026086086,1288.0
0.14538305048152111,1289.0
0.47959272178084517,1290.0
0.963392475963348,1291.0
0.13613221503135373,1292.0
0.4539369073393624,1293.0
0.9568098191689147,1294.0
0.15951368596793286,1295.0
0.5175066100334662,1296.0
0.9638169818158255,1297.0
0.1346128964839365,1298.0
0.44966014129478615,1299.0
0.955218368694581,1300.0
0.16511627405975188,1301.0
0.5321121557874544,1302.0
0.9610196044796334,1303.0
0.14459916774180753,1304.0
0.4774443589405108,1305.0
0.9630361981976865,1306.0
0.1374062695523226,1307.0
0.45750953643054304,1308.0
0.9580310035518192,1309.0
0.1552013351713095,1310.0
0.50609957962688,1311.0
0.9648563891955287,1312.0
0.13088695445700713,1313.0
0.4390964600945092,1314.0
0.9506823290721439,1315.0
0.1809777916917361,1316.0
0.5721478461396181,1317.0
0.944907496828018,1318.0
0.2009412523676368,1319.0
0.6197765206932112,1320.0
0.9096228384498269,1321.0
0.3173272426503849,1322.0
0.8361943619680342,1323.0
0.5287171347862987,1324.0
0.961816759014909,1325.0
0.14175958501884656,1326.0
0.4696222875861455,1327.0
0.9614379711116142,1328.0
0.14310949543129273,1329.0
0.47334858750995706,1330.0
0.9622582505394225,1331.0
0.1401848158597775,1332.0
0.46525750839185176,1333.0
0.9603408228086708,1334.0
0.14701322166352665,1335.0
0.4840452904738004,1336.0
0.9640174263615876,1337.0
0.1338950162064869,1338.0
0.4476331636483888,1339.0
0.954414777779021,1340.0
0.167937829581126,1341.0
0.5393759998100878,1342.0
0.95901518826637,1343.0
0.15171751979144518,1344.0
0.4967793519619416,1345.0
0.9649599618651896,1346.0
0.13051522270856067,1347.0
0.4380366574905966,1348.0
0.9501797005543406,1349.0
0.18272559562598417,1350.0
0.5764406359903781,1351.0
0.9424453605938319,1352.0
0.20937451715151711,1353.0
0.6389721588556726,1354.0
0.8904508127831556,1355.0
0.3765359083963164,1356.0
0.906160545806082,1357.0
0.3282297385777516,1358.0
0.8511106123429992,1359.0
0.48914436429447905,1360.0
0.9645451189694361,1361.0
0.1320036332248558,1362.0
0.4422736817955331,1363.0
0.9521372146401087,1364.0
0.1759076850706893,1365.0
0.5595617016185155,1366.0
0.9513062782831848,1367.0
0.1788054026832169,1368.0
0.5667793583264069,1369.0
0.9477863967838415,1370.0
0.19102114342162818,1371.0
0.5964937754838346,1372.0
0.9290593519904987,1373.0
0.25440515973224426,1374.0
0.7321770533146823,1375.0
0.7569221294284691,1376.0
0.710205334922372,1377.0
0.7944409482768693,1378.0
0.6303554779943774,1379.0
0.8994087545174695,1380.0
0.34922441670514265,1381.0
0.8772495526408889,1382.0
0.41565551162448194,1383.0
0.9375399881033941,1384.0
0.2260368090084595,1385.0
0.6752844961294883,1386.0
0.8464028333081972,1387.0
0.5018195975135659,1388.0
0.9649872197904701,1389.0
0.1304173777657022,1390.0
0.43775752542174245,1391.0
0.9500458750233272,1392.0
0.18319062204552286,1393.0
0.5775788176347755,1394.0
0.9417686944299463,1395.0
0.21168402359961053,1396.0
0.6441332453238396,1397.0
0.8848108453067328,1398.0
0.39341356747046646,1399.0
0.921147823066421,1400.0
0.2803692129479603,1401.0
0.7788025450825602,1402.0
0.6649588837021798,1403.0
0.8599638674146405,1404.0
0.4648444146417552,1405.0
0.96022936739794,1406.0
0.14740926742413912,1407.0
0.48512393266424453,1408.0
0.9641457921156014,1409.0
0.1334351189329305,1410.0
0.4463325255575808,1411.0
0.953882436441713,1412.0
0.16980423281437462,1413.0
0.5441471155842077,1414.0
0.9574769842363952,1415.0
0.157159162330736,1416.0
0.5112962177012762,1417.0
0.9645074464973911,1418.0
0.13213873209310723,1419.0
0.44265741803538233,1420.0
0.9523076572134159,1421.0
0.17531264325278859,1422.0
0.5580715446224449,1423.0
0.9519829054219305,1424.0
0.17644620937651176,1425.0
0.5609079660524436,1426.0
0.9506802479314279,1427.0
0.18098503252044132,1428.0
0.5721656790227022,1429.0
0.9448975630168024,1430.0
0.20097537150780193,1431.0
0.6198552882026972,1432.0
0.9095499801748148,1433.0
0.31755762103180196,1434.0
0.8365190444557982,1435.0
0.5278740402936283,1436.0
0.9620009262079574,1437.0
0.14110285654633944,1438.0
0.467804364024298,1439.0
0.9609988823531036,1440.0
0.14467291761107087,1441.0
0.47764668505094876,1442.0
0.9630712711396436,1443.0
0.13728089168214253,1444.0
0.45715851505983973,1445.0
0.957915383668951,1446.0
0.15561011540136513,1447.0
0.5071870445104963,1448.0
0.964800617070048,1449.0
0.13108709139322786,1450.0
0.4396666062323047,1451.0
0.9509491429623828,1452.0
0.18004919998136096,1453.0
0.5698575342902907,1454.0
0.94616291012512,1455.0
0.19662321844672062,1456.0
0.6097353596794829,1457.0
0.9185184622270159,1458.0
0.28889126555201655,1459.0
0.7929717746455152,1460.0
0.6336867015476818,1461.0
0.896013562101102,1462.0
0.35964877831950715,1463.0
0.8889639234509816,1464.0
0.381009275738969,1465.0
0.9103470611037643,1466.0
0.3150350172519236,1467.0
0.8329415069060346,1468.0
0.5371188184994761,1469.0
0.9596816661889633,1470.0
0.14935407587119054,1471.0
0.4904031025425533,1472.0
0.9646444922984784,1473.0
0.1316472136980206,1474.0
0.44126062781897357,1475.0
0.9516817885613064,1476.0
0.17749654886474903,1477.0
0.5635272826625918,1478.0
0.9494221376199776,1479.0
0.18535620495796698,1480.0
0.5828572294523718,1481.0
0.9384998629760612,1482.0
0.22279097885610544,1483.0
0.6683789121822732,1484.0
0.8555633718587333,1485.0
0.4769982979668497,1486.0
0.9629577577758118,1487.0
0.13768664202864397,1488.0
0.45829405825310726,1489.0
0.9582859716727986,1490.0
0.15429951712816667,1491.0
0.5036959399088197,1492.0
0.964947272508815,1493.0
0.1305607704163291,1494.0
0.4381665707882475,1495.0
0.9502417803431925,1496.0
0.1825098294408946,1497.0
0.5759119675696316,1498.0
0.9427562604736698,1499.0
0.20831221011189544,1500.0
0.6365843802685448,1501.0
0.8929905692772981,1502.0
0.36885547209214575,1503.0
0.8986122954073285,1504.0
0.3516777984873887,1505.0
0.8800820247184261,1506.0
0.407375346315735,1507.0
0.9318837998252981,1508.0
0.24501884011106265,1509.0
0.7140405872725317,1510.0
0.7881603802201147,1511.0
0.6444794777475998,1512.0
0.8844251267677539,1513.0
0.394558862571042,1514.0
0.9220851628354741,1515.0
0.2773182851126239,1516.0
0.773593615879595,1517.0
0.6760656187307246,1518.0
0.845343465897733,1519.0
0.5046482575683214,1520.0
0.9649165996880932,1521.0
0.13067086359102068,1522.0
0.4384805175376745,1523.0
0.950391263651411,1524.0
0.18199015915823274,1525.0
0.5746372007532843,1526.0
0.9434970526979358,1527.0
0.20577800599822313,1528.0
0.6308529944280868,1529.0
0.8989071262579238,1530.0
0.3507701838356891,1531.0
0.8790395831948045,1532.0
0.41042991827402436,1533.0
0.934031993774064,1534.0
0.237838641548772,1535.0
0.6997076894411259,1536.0
0.811050997683415,1537.0
0.5915344886029872,1538.0
0.9326587483492919,1539.0
0.24243273286054118,1540.0
0.7089241371874792,1541.0
0.7965137209158041,1542.0
0.6256273073714456,1543.0
0.9040806294204372,1544.0
0.3347347414189275,1545.0
0.8595733420216667,1546.0
0.46592906519044625,1547.0
0.9605192016086442,1548.0
0.14637917070598436,1549.0
0.4823159130851328,1550.0
0.9637928740501515,1551.0
0.13469921612395933,1552.0
0.4499036019762639,1553.0
0.955312754493483,1554.0
0.1647845409988512,1555.0
0.5312541007400656,1556.0
0.961229479381549,1557.0
0.1438520379687815,1558.0
0.4753923084842975,1559.0
0.9626626214605145,1560.0
0.13874113299467877,1561.0
0.46123923969872205,1562.0
0.9592007493589462,1563.0
0.15105983310238366,1564.0
0.49500933331228963,1565.0
0.964903859929607,1566.0
0.130716587947052,1567.0
0.4386108797085759,1568.0
0.9504531110120017,1569.0
0.1817750998492918,1570.0
0.5741090438869171,1571.0
0.9438002995106846,1572.0
0.20473939543531497,1573.0
0.6284897370134932,1574.0
0.9012728956813049,1575.0
0.3434630439193468,1576.0
0.870415260130674,1577.0
0.4353791853405748,1578.0
0.9488812202072234,1579.0
0.18723180956075836,1580.0
0.5873995879305384,1581.0
0.9355146644341482,1582.0
0.23286213146245152,1583.0
0.6895402064858117,1584.0
0.8263276090837192,1585.0
0.5539497253818549,1586.0
0.9537651887265186,1587.0
0.17021501250994964,1588.0
0.545193587421083,1589.0
0.95711610307221,1590.0
0.15843319168461614,1591.0
0.5146619656649534,1592.0
0.9641702033045614,1593.0
0.13334764632582033,1594.0
0.4460849589644113,1595.0
0.9537796298315048,1596.0
0.17016442354293246,1597.0
0.545064781062483,1598.0
0.9571609788600711,1599.0
0.1582748201137282,1600.0
0.5142442595263435,1601.0
0.9642168101323082,1602.0
0.13318062731565625,1603.0
0.4456120945985731,1604.0
0.9535819491797354,1605.0
0.17085678336028415,1606.0
0.5468259077486358,1607.0
0.9565363106431728,1608.0
0.16047794466827686,1609.0
0.5200376274212242,1610.0
0.9634501848610869,1611.0
0.13592575494758605,1612.0
0.4533567841855272,1613.0
0.9566022242153501,1614.0
0.1602456181285572,1615.0
0.5194284655967337,1616.0
0.9635429840367881,1617.0
0.13559370152804237,1618.0
0.45242307158711076,1619.0
0.9562626425075881,1620.0
0.16144218806069252,1621.0
0.5225614267829923,1622.0
0.9630351906030504,1623.0
0.1374098713359395,1624.0
0.457519618578167,1625.0
0.9580343103698266,1626.0
0.15518964222278434,1627.0
0.5060684542744573,1628.0
0.9648578511100946,1629.0
0.1308817080886378,1630.0
0.43908151018505226,1631.0
0.9506752991308511,1632.0
0.1810022505478069,1633.0
0.5722080823595224,1634.0
0.9448739323699673,1635.0
0.20105653138905155,1636.0
0.6200426179389398,1637.0
0.9093765117304916,1638.0
0.3181059645434262,1639.0
0.8372902010801455,1640.0
0.5258683361855159,1641.0
0.9624170006463535,1642.0
0.139618197601069,1643.0
0.46368233208883375,1644.0
0.9599087642103279,1645.0
0.148547964405762,1646.0
0.4882184613719326,1647.0
0.9644642140415636,1648.0
0.1322937563565451,1649.0
0.44309757696849394,1650.0
0.952501761017134,1651.0
0.17463472322687515,1652.0
0.5563705055475427,1653.0
0.9527343331626537,1654.0
0.17382206700246183,1655.0
0.5543267102582505,1656.0
0.9536076290127121,1657.0
0.1707668589596577,1658.0
0.5465973799251409,1659.0
0.9566187209506726,1660.0
0.1601874665946552,1661.0
0.5192759266628758,1662.0
0.9635657731939694,1663.0
0.13551214734307843,1664.0
0.4521936163250084,1665.0
0.9561781617644891,1666.0
0.1617397310546024,1667.0
0.523338763148531,1668.0
0.9628974662399296,1669.0
0.13790211198980165,1670.0
0.4588965612644179,1671.0
0.9584785582710655,1672.0
0.1536180087979447,1673.0
0.5018753324196713,1674.0
0.9649864248752986,1675.0
0.13042023127131672,1676.0
0.4377656669493085,1677.0
0.9500497868683794,1678.0
0.18317703085134351,1679.0
0.5775455760085416,1680.0
0.9417885988562036,1681.0
0.21161613893379558,1682.0
0.6439821298914756,1683.0
0.884978904609589,1684.0
0.3929141980016199,1685.0
0.920735955700004,1686.0
0.2817076465434485,1687.0
0.781065010910464,1688.0
0.660069494217737,1689.0
0.8660981421005887,1690.0
0.4476525003529191,1691.0
0.9544225936234977,1692.0
0.16791041072134483,1693.0
0.5393057081139537,1694.0
0.9590365366552902,1695.0
0.15164186793989334,1696.0
0.4965759216545101,1697.0
0.9649547441536881,1698.0
0.1305339515314568,1699.0
0.43809007865209476,1700.0
0.9502052439253673,1701.0
0.182636820000508,1702.0
0.5762231622451547,1703.0
0.9425735140141664,1704.0
0.20893672291556833,1705.0
0.6379891713088834,1706.0
0.8915016960017422,1707.0
0.37336398902715134,1708.0
0.9030984179980542,1709.0
0.3377950284728185,1710.0
0.8634416522378037,1711.0
0.45513323851600973,1712.0
0.9572297185358035,1713.0
0.15803220012240576,1714.0
0.5136039720489478,1715.0
0.9642856373057369,1716.0
0.13293394938759806,1717.0
0.4449133059229604,1718.0
0.9532866606836579,1719.0
0.17189044453055752,1720.0
0.5494483016932291,1721.0
0.9555617806742698,1722.0
0.1639089709971097,1723.0
0.5289852860637845,1724.0
0.9617570333203501,1725.0
0.1419725068116698,1726.0
0.4702109725081414,1727.0
0.9615746894266047,1728.0
0.14262239147163086,1729.0
0.4720056054010188,1730.0
0.9619749715422009,1731.0
0.14119542508072908,1732.0
0.46806080928562505,1733.0
0.9610623680525314,1734.0
0.1444469620759573,1735.0
0.4770266636807192,1736.0
0.9629627916588743,1737.0
0.13766865066216785,1738.0
0.45824373408791974,1739.0
0.9582697590323274,1740.0
0.15435687591190708,1741.0
0.5038490067746055,1742.0
0.9649428146668373,1743.0
0.1305767712861609,1744.0
0.43821220541444017,1745.0
0.9502635561793752,1746.0
0.1824341377100722,1747.0
0.5757264231970908,1748.0
0.9428648640829319,1749.0
0.2079409489407121,1750.0
0.6357478312801842,1751.0
0.8938699515285248,1752.0
0.3661845405520617,1753.0
0.8958806120571656,1754.0
0.36005516824936157,1755.0
0.889403614095862,1756.0
0.37968822577025263,1757.0
0.9091267971493244,1758.0
0.3188949184777352,1759.0
0.8383956648647014,1760.0
0.522985123642998,1761.0
0.9629607005917082,1762.0
0.13767612427146986,1763.0
0.4582646390374386,1764.0
0.9582764962309535,1765.0
0.1543330405888043,1766.0
0.5037854032416764,1767.0
0.9649446889880698,1768.0
0.13057004366169783,1769.0
0.4381930184091374,1770.0
0.9502544025227794,1771.0
0.18246595581418015,1772.0
0.5758044248223716,1773.0
0.9428192402245688,1774.0
0.2080969250795717,1775.0
0.6360994161287155,1776.0
0.8935010228675718,1777.0
0.3673058077083944,1778.0
0.8970340901418227,1779.0
0.35652477468388444,1780.0
0.8855413585210908,1781.0
0.3912413429570871,1782.0
0.9193422004403371,1783.0
0.2862271790692447,1784.0
0.788602558780846,1785.0
0.6434950534314726,1786.0
0.8855193948130974,1787.0
0.3913067134205605,1788.0
0.9193970700868808,1789.0
0.2860495367458045,1790.0
0.7883092691949966,1791.0
0.6441481740435134,1792.0
0.8847942331308949,1793.0
0.3934629168559371,1794.0
0.9211884206724983,1795.0
0.2802372131648295,1796.0
0.7785786656366162,1797.0
0.6654405584211925,1798.0
0.8593495674890361,1799.0
0.4665500490134087,1800.0
0.9606810490069192,1801.0
0.14580366839151424,1802.0
0.4807435404858535,1803.0
0.9635686686405428,1804.0
0.13550178529566165,1805.0
0.4521644587025712,1806.0
0.9561673974166983,1807.0
0.16177763936153344,1808.0
0.5234377501895922,1809.0
0.962879593402954,1810.0
0.13796598056290757,1811.0
0.45907508345306064,1812.0
0.9585350836537166,1813.0
0.15341792744650123,1814.0
0.5013401465602523,1815.0
0.9649930674677806,1816.0
0.13039638621864968,1817.0
0.43769763110389837,1818.0
0.9500170812435456,1819.0
0.18329065863369484,1820.0
0.5778234453324997,1821.0
0.9416219538363966,1822.0
0.21218439257433314,1823.0
0.6452459998316704,1824.0
0.8835678941969878,1825.0
0.3971000882893732,1826.0
0.9241288075359886,1827.0
0.27064295282586737,1828.0
0.7619460313586319,1829.0
0.7001433078900856,1830.0
0.8103786533443035,1831.0
0.593147253375962,1832.0
0.9315090542676654,1833.0
0.2462677532881965,1834.0
0.7164929953373206,1835.0
0.784084822263717,1836.0
0.6534818411112543,1837.0
0.8740712323735248,1838.0
0.4248729526067323,1839.0
0.943213877254883,1840.0
0.2067472317735568,1841.0
0.633050861760258,1842.0
0.8966682271935315,1843.0
0.35764566568564393,1844.0
0.8867780399173978,1845.0
0.38755460665335156,1846.0
0.9161942893683536,1847.0
0.29637973009908075,1848.0
0.8049597127459404,1849.0
0.6060183541033862,1850.0
0.9216140191697867,1851.0
0.2788526487204651,1852.0
0.7762222572250975,1853.0
0.6704868814080021,1854.0
0.852806101813607,1855.0
0.4845375184591148,1856.0
0.9640771190253475,1857.0
0.13368117052493497,1858.0
0.4470285885639903,1859.0
0.9541689541420411,1860.0
0.16879996582100495,1861.0
0.5415832342089535,1862.0
0.9583254216823119,1863.0
0.15415993826136143,1864.0
0.5033233555489326,1865.0
0.9649573674884762,1866.0
0.13052453517419849,1867.0
0.43806322024218547,1868.0
0.9501924043090754,1869.0
0.18268144453531812,1870.0
0.5763324866211373,1871.0
0.9425091367368628,1872.0
0.20915666267097047,1873.0
0.6384831910868657,1874.0
0.8909744863354987,1875.0
0.3749563509939148,1876.0
0.9046453713549177,1877.0
0.33297179648241715,1878.0
0.8573120958265992,1879.0
0.47218633543937233,1880.0
0.9620139042459164,1881.0
0.14105656781409853,1882.0
0.4676761042137359,1883.0
0.9609669398382271,1884.0
0.14478659425205595,1885.0
0.47795846441501333,1886.0
0.9631246989369553,1887.0
0.13708988108538045,1888.0
0.456623507974994,1889.0
0.9577373325668737,1890.0
0.15623942268581437,1891.0
0.5088586487706247,1892.0
0.9646970839599606,1893.0
0.13145855381416213,1894.0
0.44072400143094953,1895.0
0.951437334135458,1896.0
0.17834872672586966,1897.0
0.5656461694283647,1898.0
0.9483656404960162,1899.0
0.18901745435122488,1900.0
0.591698845324977,1901.0
0.9325425020170146,1902.0
0.24282095804260312,1903.0
0.7096955098585994,1904.0
0.7952672815402483,1905.0
0.6284745172640706,1906.0
0.901287991877129,1907.0
0.3434162776403539,1908.0
0.8703587362631093,1909.0
0.4355408089880675,1910.0
0.9489617489991766,1911.0
0.18695272303141727,1912.0
0.5867254131966639,1913.0
0.9359677924446501,1914.0
0.23133784405062252,1915.0
0.686387693408041,1916.0
0.8309021630996762,1917.0
0.5423445076399873,1918.0
0.9580787987167264,1919.0
0.15503232268168968,1920.0
0.5056495841976552,1921.0
0.9648767972857993,1922.0
0.13081371451284962,1923.0
0.4388877383076531,1924.0
0.9505840250774661,1925.0
0.18131978029165913,1926.0
0.5729896618072442,1927.0
0.9444358857793594,1928.0
0.2025602296456524,1929.0
0.6235041904245945,1930.0
0.9061223196976029,1931.0
0.3283495931716707,1932.0
0.8512694920456824,1933.0
0.48871361167775756,1934.0
0.9645083033131487,1935.0
0.13213565955111967,1936.0
0.44264869232078563,1937.0
0.9523037941788886,1938.0
0.17532613219753307,1939.0
0.5581053551254789,1940.0
0.951967743344164,1941.0
0.1764991136488418,1942.0
0.5610401014058579,1943.0
0.9506180492385995,1944.0
0.1812014224835406,1945.0
0.5726984225176406,1946.0
0.9445996659429039,1947.0
0.20199818898774888,1948.0
0.6222123936449956,1949.0
0.907347545040704,1950.0
0.32450239334034275,1951.0
0.8461142776189864,1952.0
0.5025909403571887,1953.0
0.9649740879283328,1954.0
0.1304645165631299,1955.0
0.4378920122169637,1956.0
0.9501104277146729,1957.0
0.18296632704930485,1958.0
0.5770300498314118,1959.0
0.942096193692665,1960.0
0.2105666883166866,1961.0
0.6416414622197956,1962.0
0.8875595072557196,1963.0
0.38521884537581663,1964.0
0.9141456060565177,1965.0
0.30294598955854735,1966.0
0.8151151075001078,1967.0
0.5817115304372544,1968.0
0.9392276515633023,1969.0
0.220325210594439,1970.0
0.6630785669798867,1971.0
0.8623447706282963,1972.0
0.4582061913855435,1973.0
0.958257651387383,1974.0
0.15439971028739044,1975.0
0.503963297437163,1976.0
0.9649393681754188,1977.0
0.1305891419336795,1978.0
0.43824748525884044,1979.0
0.9502803799233314,1980.0
0.1823756567005474,1981.0
0.575583037458263,1982.0
0.9429486091715296,1983.0
0.20765460438340916,1984.0
0.6351018948944669,1985.0
0.8945452650642683,1986.0
0.36412937052731364,1987.0
0.8937412041002465,1988.0
0.3665759557876358,1989.0
0.896284374284426,1990.0
0.35882056153428377,1991.0
0.8880638933563895,1992.0
0.38370876063809184,1993.0
0.9127987019200116,1994.0
0.3072453143355723,1995.0
0.8215841362560137,1996.0
0.5658128631707082,1997.0
0.9482810547793161,1998.0
0.18931021027414296,1999.0
0.5924013586019966,2000.0
0.9320432772640301,2001.0
0.2444870213638916,2002.0
0.7129926345092239,2003.0
0.7898877713090058,2004.0
0.6406252089756206,2005.0
0.8886667653181732,2006.0
0.3819012417732371,2007.0
0.911163357558445,2008.0
0.3124465165288879,2009.0
0.829219446634106,2010.0
0.5466321859976216,2011.0
0.9566061954242612,2012.0
0.16023161967870025,2013.0
0.5193917482526247,2014.0
0.9635484859848684,2015.0
0.13557401240478592,2016.0
0.4523676803218761,2017.0
0.9562422857912326,2018.0
0.16151388989212614,2019.0
0.5227488115991955,2020.0
0.9630024174633817,2021.0
0.13752701909302878,2022.0
0.45784748511391987,2023.0
0.9581414187866862,2024.0
0.15481085991359161,2025.0
0.505059606206327,2026.0
0.9649011854862424,2027.0
0.13072618665125774,2028.0
0.4386382439910301,2029.0
0.9504660767120531,2030.0
0.18173001100417174,2031.0
0.5739982664437381,2032.0
0.9438636303344212,2033.0
0.2045223997921043,2034.0
0.6279949328129781,2035.0
0.9017627670924168,2036.0
0.3419445808560237,2037.0
0.8685713500897967,2038.0
0.4406389171869203,2039.0
0.9513983707304184,2040.0
0.17848451208142552,2041.0
0.5659832733699365,2042.0
0.9481943614725985,2043.0
0.1896102033684951,2044.0
0.5931205522076246,2045.0
0.9315282522402716,2046.0
0.24620379862124225,2047.0
0.7163677043196524,2048.0
0.7842941637959319,2049.0
0.6530225577458674,2050.0
0.874614613728723,2051.0
0.4233026199581956,2052.0
0.9422935959136308,2053.0
0.2098928075532288,2054.0
0.640133973197917,2055.0
0.8891991324852546,2056.0
0.38030277615271935,2057.0
0.9096961379685604,2058.0
0.31709542769987475,2059.0
0.8358672412863939,2060.0
0.5295657374503756,2061.0
0.9616258472723995,2062.0
0.14244008772195157,2063.0
0.4715025092484172,2064.0
0.9618652670605329,2065.0
0.1415866338207762,2066.0
0.4691438555241397,2067.0
0.9613248876236075,2068.0
0.14351228350799455,2069.0
0.47445772084261806,2070.0
0.962481705025223,2071.0
0.1393871959154757,2072.0
0.46303944534694447,2073.0
0.9597269211629906,2074.0
0.14919346971786995,2075.0
0.4899682442820541,2076.0
0.9646115445660517,2077.0
0.13176539485195835,2078.0
0.44159664370585816,2079.0
0.951833725178017,2080.0
0.17696665929617894,2081.0
0.5622069186637941,2082.0
