x,y,n
-0.9930804197612738,0.36259465723364487,1221.0
-0.01809755092487403,-0.29792412592838213,1222.0
0.7016173441823481,-0.0054292652774622085,1223.0
0.3053970780020496,0.21048520325470443,1224.0
1.0799108779016384,0.09161912340061489,1225.0
-0.5410713824937875,0.32397326337049154,1226.0
0.9141117260352576,-0.16232141474813624,1227.0
-0.3321617614933572,0.27423351781057725,1228.0
1.1197695076928595,-0.09964852844800716,1229.0
-0.8550857789501997,0.33593085230785785,1230.0
0.31229048719984037,-0.2565257336850599,1231.0
0.606938778561221,0.0936871461599521,1232.0
0.5779625928700105,0.1820816335683663,1233.0
0.7144245713085305,0.17338877786100315,1234.0
0.4588253225358745,0.21432737139255917,1235.0
0.9195984241523503,0.13764759676076235,1236.0
-0.046278169624117765,0.2758795272457051,1237.0
1.272881190668443,-0.013883450887235329,1238.0
-1.2822005866677535,0.38186435720053286,1239.0
-0.9197893250310507,-0.38466017600032604,1240.0
-0.5690775394178322,-0.2759367975093152,1241.0
0.2706742582728887,-0.17072326182534966,1242.0
0.7267063624464405,0.0812022774818666,1243.0
0.3418592853736744,0.21801190873393214,1244.0
1.054397029339253,0.10255778561210231,1245.0
-0.4538965480591159,0.3163191088017759,1246.0
1.027888201925802,-0.13616896441773477,1247.0
-0.6153447823392962,0.3083664605777406,1248.0
0.7782575789646664,-0.18460343470178886,1249.0
-0.03256223760411037,0.2334772736893999,1250.0
1.2319928546444987,-0.00976867128123311,1251.0
-1.1346976227343744,0.3695978563933496,1252.0
-0.43295631666130724,-0.3404092868203123,1253.0
0.3971590721879911,-0.12988689499839218,1254.0
0.6492836449318915,0.11914772165639734,1255.0
0.5289507694499377,0.19478509347956743,1256.0
0.8030806103772139,0.1586852308349813,1257.0
0.2557713773656075,0.24092418311316416,1258.0
1.1493375866418643,0.07673141320968226,1259.0
-0.7726362300851605,0.3448012759925593,1260.0
0.5090478343362668,-0.23179086902554813,1261.0
0.4054275542750312,0.15271435030088001,1262.0
0.9225942478292734,0.12162826628250935,1263.0
-0.07002393829621832,0.276778274348782,1264.0
1.2699135816404645,-0.021007181488865496,1265.0
-1.2787598882577436,0.3809740744921393,1266.0
-0.9083435180516002,-0.38362796647732306,1267.0
-0.5387510919782237,-0.27250305541548003,1268.0
0.3211431098337002,-0.1616253275934671,1269.0
0.6939886166154088,0.09634293295011005,1270.0
0.42207465296163366,0.20819658498462262,1271.0
0.9587907672428657,0.12662239588849009,1272.0
-0.16036923360173808,0.2876372301728597,1273.0
1.2516316226524473,-0.04811077008052142,1274.0
-1.2413251764335587,0.3754894867957342,1275.0
-0.7817539843111934,-0.3723975529300676,1276.0
-0.2279925617110634,-0.234526195293358,1277.0
0.6927009532328396,-0.06839776851331902,1278.0
0.25983377663312246,0.20781028596985188,1279.0
1.113291257898648,0.07795013298993674,1280.0
-0.6572342618890389,0.3339873773695944,1281.0
0.7292477523684328,-0.19717027856671165,1282.0
0.058306523365112994,0.21877432571052982,1283.0
1.2140148147768328,0.017491957009533897,1284.0
-1.0458728016871448,0.36420444443304983,1285.0
-0.16718543979943506,-0.3137618405061434,1286.0
0.6471067997005538,-0.05015563193983052,1287.0
0.36359827375399967,0.19413203991016614,1288.0
1.009046853362522,0.1090794821261999,1289.0
-0.3163662910669299,0.3027140560087566,1290.0
1.162591373835933,-0.09490988732007898,1291.0
-0.9871760708448899,0.3487774121507799,1292.0
-0.01554582063747717,-0.296152821253467,1293.0
0.7035088371915234,-0.0046637461912431505,1294.0
0.3024416961995599,0.211052651157457,1295.0
1.0829932797173634,0.09073250885986797,1296.0
-0.5512917126182918,0.324897983915209,1297.0
0.8994064105529562,-0.16538751378548752,1298.0
-0.2978921616667415,0.2698219231658869,1299.0
1.1455862871904092,-0.08936764850002245,1300.0
-0.9266827664582119,0.34367588615712275,1301.0
0.14143855664621996,-0.27800482993746356,1302.0
0.6939883586339041,0.042431566993865986,1303.0
0.3681637883067337,0.20819650759017122,1304.0
1.0184341025616597,0.11044913649202011,1305.0
-0.3416420932727822,0.3055302307684979,1306.0
1.142123182914366,-0.10249262798183466,1307.0
-0.9287161389124542,0.34263695487430984,1308.0
0.1351178215272702,-0.27861484167373624,1309.0
0.6958256023542784,0.040535346458181055,1310.0
0.3626927700098091,0.2087476807062835,1311.0
1.02458321712194,0.10880783100294272,1312.0
-0.36087124532817955,0.30737496513658197,1313.0
1.1250556871499864,-0.10826137359845386,1314.0
-0.8803117924623931,0.3375167061449959,1315.0
0.25258831341730387,-0.2640935377387179,1316.0
0.6465852637562848,0.07577649402519115,1317.0
0.4904749893956931,0.19397557912688543,1318.0
0.8571835778150981,0.14714249681870792,1319.0
0.11847333631245868,0.2571550733445294,1320.0
1.2375047693607224,0.0355420008937376,1321.0
-1.1084432749730109,0.3712514308082167,1322.0
-0.34885366055783446,-0.3325329824919033,1323.0
0.49708859042965564,-0.10465609816735033,1324.0
0.5494080084031709,0.14912657712889668,1325.0
0.7265377535523424,0.1648224025209513,1326.0
0.4258224522493135,0.2179613260657027,1327.0
0.9641066608902363,0.12774673567479403,1328.0
-0.17355557932729546,0.2892319982670709,1329.0
1.2470618435051843,-0.052066673798188634,1330.0
-1.2292952119353568,0.3741185530515553,1331.0
-0.7415148522705161,-0.368788563580607,1332.0
-0.13857055017347825,-0.22245445568115482,1333.0
0.7506630279933125,-0.041571165052043474,1334.0
0.16953586071343243,0.22519890839799375,1335.0
1.1849595371030117,0.05086075821402973,1336.0
-0.9149199881859074,0.3554878611309035,1337.0
0.18357784243596237,-0.2744759964557722,1338.0
0.6783428496174075,0.055073352730788706,1339.0
0.41086472245289807,0.20350285488522227,1340.0
0.9671691066664065,0.12325941673586942,1341.0
-0.1863230965099833,0.290150731999922,1342.0
1.241547917189626,-0.05589692895299499,1343.0
-1.2139146519020525,0.3724643751568878,1344.0
-0.6905599197865858,-0.36417439557061576,1345.0
-0.03179659951253394,-0.20716797593597575,1346.0
0.7914165908272397,-0.009538979853760182,1347.0
0.1135847118149852,0.2374249772481719,1348.0
1.2193628957868414,0.03407541354449556,1349.0
-1.0475088067258445,0.3658088687360524,1350.0
-0.17037571149943126,-0.3142526420177533,1351.0
0.6451083216857343,-0.05111271344982938,1352.0
0.3662566411587119,0.19353249650572027,1353.0
1.0057309984357143,0.10987699234761357,1354.0
-0.30621578535268473,0.3017192995307143,1355.0
1.1704439494518883,-0.09186473560580542,1356.0
-1.0097793899377536,0.3511331848355665,1357.0
-0.07638299804471999,-0.3029338169813261,1358.0
0.6888980756722543,-0.022914899413415995,1359.0
0.31267231845567517,0.20666942270167626,1360.0
1.0697998524818502,0.09380169553670255,1361.0
-0.5084587185815609,0.320939955744555,1362.0
0.9589975798423109,-0.15253761557446827,1363.0
-0.4400845169752415,0.2876992739526933,1364.0
1.016555139038829,-0.13202535509257243,1365.0
-0.5787634460813266,0.30496654171164866,1366.0
0.8360125645837431,-0.17362903382439795,1367.0
-0.1521128452230399,0.2508037693751229,1368.0
1.218410124620535,-0.045633853566911964,1369.0
-1.1239663780558704,0.3655230373861605,1370.0
-0.4030975492138839,-0.33718991341676113,1371.0
0.4353273987281035,-0.12092926476416517,1372.0
0.6137568135191067,0.13059821961843104,1373.0
0.6032218230208526,0.18412704405573202,1374.0
0.674699849179691,0.18096654690625577,1375.0
0.543658705829919,0.20240995475390727,1376.0
0.7886192509593799,0.16309761174897572,1377.0
0.29240915957174896,0.23658577528781397,1378.0
1.1168814120457748,0.08772274787152469,1379.0
-0.6586709761311845,0.33506442361373245,1380.0
0.7276779868970821,-0.19760129283935535,1381.0
0.0610773535002187,0.2183033960691246,1382.0
1.2130807757142976,0.01832320605006561,1383.0
-1.041867749720577,0.36392423271428925,1384.0
-0.1557595383566573,-0.3125603249161731,1385.0
0.6534742277791163,-0.04672786150699718,1386.0
0.35543214557288544,0.1960422683337349,1387.0
1.0191774541845722,0.10662964367186563,1388.0
-0.3475821126935384,0.30575323625537165,1389.0
1.1366145811650665,-0.10427463380806151,1390.0
-0.9129244223719168,0.34098437434951995,1391.0
0.17418097300118268,-0.27387732671157505,1392.0
0.6836480573905307,0.052254291900354806,1393.0
0.3979297589769699,0.2050944172171592,1394.0
0.9834070869059022,0.11937892769309097,1395.0
-0.23454637031436268,0.29502212607177064,1396.0
1.2180053263130717,-0.0703639110943088,1397.0
-1.1473156759921257,0.3654015978939215,1398.0
-0.47746496663425414,-0.3441947027976377,1399.0
0.33664338509409314,-0.14323948999027625,1400.0
0.6981002337910699,0.10099301552822794,1401.0
0.41871150454142303,0.20943007013732096,1402.0
0.963983016487842,0.1256134513624269,1403.0
-0.17535510714537167,0.2891949049463526,1404.0
1.246145725903602,-0.0526065321436115,1405.0
-1.2266373704065525,0.37384371777108055,1406.0
-0.7326512160979821,-0.36799121112196576,1407.0
-0.11948013735175866,-0.21979536482939463,1408.0
0.7602189306603722,-0.035844041205527595,1409.0
0.15505000724631285,0.22806567919811163,1410.0
1.1944089725521974,0.04651500217389385,1411.0
-0.9507429090245803,0.3583226917656592,1412.0
0.0928457810809295,-0.28522287270737406,1413.0
0.702708652602287,0.02785373432427885,1414.0
0.3365345037053086,0.2108125957806861,1415.0
1.0522549347228365,0.10096035111159257,1416.0
-0.44917627559639267,0.3156764804168509,1417.0
1.0332134232347459,-0.1347528826789178,1418.0
-0.6292948518123646,0.30996402697042374,1419.0
0.7555472122458595,-0.18878845554370935,1420.0
0.012019318550804875,0.22666416367375786,1421.0
1.2264619140479618,0.0036057955652414623,1422.0
-1.1022865616890245,0.3679385742143885,1423.0
-0.33311135549790755,-0.33068596850670734,1424.0
0.5139655862669781,-0.09993340664937227,1425.0
0.5302417199371658,0.1541896758800934,1426.0
0.7605708816934,0.15907251598114974,1427.0
0.34921722346932355,0.22817126450802,1428.0
1.0574375276733472,0.10476516704079707,1429.0
-0.46067860786389236,0.31723125830200416,1430.0
1.0201165666612249,-0.13820358235916771,1431.0
-0.595096515766527,0.30603496999836743,1432.0
0.810239161689923,-0.17852895472995808,1433.0
-0.09761145352034292,0.2430717485069769,1434.0
1.2297325543052813,-0.029283436056102875,1435.0
-1.146422453221571,0.36891976629158435,1436.0
-0.47107845145920685,-0.3439267359664713,1437.0
0.34539239363264274,-0.14132353543776205,1438.0
0.6916621967512371,0.10361771808979282,1439.0
0.4338624859091471,0.20749865902537112,1440.0
0.9439673396744004,0.13015874577274414,1441.0
-0.11734532794800642,0.2831902019023201,1442.0
1.2639123055146049,-0.03520359838440192,1443.0
-1.271667640828143,0.3791736916543815,1444.0
-0.8848203325667994,-0.3815002922484429,1445.0
-0.47757012154151285,-0.2654460997700398,1446.0
0.4152513908451148,-0.14327103646245384,1447.0
0.6153217588992229,0.12457541725353444,1448.0
0.5945062034887676,0.18459652766976686,1449.0
0.6897838512884878,0.17835186104663028,1450.0
0.5122293949489001,0.20693515538654636,1451.0
0.8396046211169437,0.15366881848467,1452.0
0.16675853076337294,0.2518813863350831,1453.0
1.2129496157197808,0.05002755922901188,1454.0
-1.0097179191556573,0.3638848847159342,1455.0
-0.06345750205370843,-0.3029153757466972,1456.0
0.6914470278596478,-0.019037250616112528,1457.0
0.31162416011357064,0.20743410835789436,1458.0
1.0714806443248108,0.09348724803407119,1459.0
-0.5138118315937252,0.3214441932974432,1460.0
0.9518405556974652,-0.15414354947811756,1461.0
-0.4225441703367605,0.28555216670923955,1462.0
1.035591160469426,-0.12676325110102815,1463.0
-0.628191923400405,0.31067734814082776,1464.0
0.7582022184651274,-0.18845757702012148,1465.0
0.006723577260261487,0.2274606655395382,1466.0
1.2273973764518935,0.002017073178078446,1467.0
-1.1070889744313088,0.36821921293556803,1468.0
-0.34768518329474596,-0.3321266923293926,1469.0
0.49863432631482585,-0.10430555498842378,1470.0
0.5476037770803599,0.14959029789444775,1471.0
0.7297724425527007,0.16428113312410797,1472.0
0.4186861880510393,0.2189317327658102,1473.0
0.9735143590752159,0.12560585641531177,1474.0
-0.20121643384056795,0.29205430772256474,1475.0
1.2353710331760428,-0.060364930152170385,1476.0
-1.196963155606791,0.37061130995281283,1477.0
-0.6351978042794209,-0.3590889466820373,1478.0
0.07604430253200634,-0.19055934128382626,1479.0
0.8013448283895628,0.0228132907596019,1480.0
0.123798343178225,0.24040344851686882,1481.0
1.2189470068337258,0.0371395029534675,1482.0
-1.0430250247029913,0.36568410205011775,1483.0
-0.157377580969228,-0.3129075074108974,1484.0
0.6524177084006864,-0.047213274290768395,1485.0
0.35687831298050743,0.1957253125202059,1486.0
1.0174183301340676,0.10706349389415222,1487.0
-0.34213258799576013,0.3052254990402203,1488.0
1.141348908164073,-0.10263977639872804,1489.0
-0.9263880386329785,0.3424046724492219,1490.0
0.14093195507806244,-0.27791641158989355,1491.0
0.6942770460631315,0.04227958652341873,1492.0
0.3674507231572122,0.20828311381893944,1493.0
1.0192550662906779,0.11023521694716366,1494.0
-0.34419802927573606,0.30577651988720334,1495.0
1.1399153231869827,-0.10325940878272082,1496.0
-0.9224291304337973,0.34197459695609483,1497.0
0.15074889601410307,-0.2767287391301392,1498.0
0.6914559393606016,0.04522466880423092,1499.0
0.3758688262963583,0.20743678180818045,1500.0
1.0096484573942177,0.1127606478889075,1501.0
-0.3143853626370251,0.3028945372182653,1502.0
1.164521118481686,-0.09431560879110752,1503.0
-0.9928688183368791,0.3493563355445058,1504.0
-0.030747551051432953,-0.2978606455010637,1505.0
0.7008157778450116,-0.009224265315429886,1506.0
0.3031758784174581,0.21024473335350347,1507.0
1.0815628747976271,0.09095276352523742,1508.0
-0.5467367894714732,0.32446886243928813,1509.0
0.9059792986930846,-0.16402103684144195,1510.0
-0.3131389223660207,0.2717937896079254,1511.0
1.1345154110271516,-0.0939416767098062,1512.0
-0.8959169817111556,0.3403546233081455,1513.0
0.2166204899423475,-0.2687750945133467,1514.0
0.6655306941586456,0.06498614698270425,1515.0
0.4448826001685001,0.19965920824759367,1516.0
0.9225704691418339,0.13346478005055004,1517.0
-0.058125998695066766,0.27677114074255016,1518.0
1.2720410563285318,-0.01743779960852003,1519.0
-1.2827616281880898,0.3816123168985595,1520.0
-0.9220560357539034,-0.3848284884564269,1521.0
-0.5750907547547118,-0.276616810726171,1522.0
0.26036206258774724,-0.17252722642641355,1523.0
0.7325690084846621,0.07810861877632418,1524.0
0.326788325707243,0.21977070254539863,1525.0
1.0702638487994383,0.09803649771217289,1526.0
-0.5056140907536087,0.32107915463983144,1527.0
0.9631753023637937,-0.15168422722608263,1528.0
-0.4504735555431022,0.2889525907091381,1529.0
1.004855596768036,-0.13514206666293066,1530.0
-0.5487707451613943,0.3014566790304108,1531.0
0.879847615987422,-0.1646312235484183,1532.0
-0.24841578185066815,0.26395428479622657,1533.0
1.1775597238547564,-0.07452473455520044,1534.0
-1.0158303990980464,0.3532679171564269,1535.0
-0.09140804246794765,-0.30474911972941393,1536.0
0.6835532779516351,-0.027422412740384292,1537.0
0.3184344699418203,0.20506598338549054,1538.0
1.0631052670795111,0.09553034098254608,1539.0
-0.486739591466532,0.3189315801238533,1540.0
0.9872499782624442,-0.1460218774399596,1541.0
-0.5105494048508348,0.2961749934787333,1542.0
0.931250020767775,-0.15316482145525043,1543.0
-0.3672820631072241,0.27937500623033246,1544.0
1.090520446797914,-0.11018461893216723,1545.0
-0.7751134017702176,0.32715613403937416,1546.0
0.4860350341940559,-0.23253402053106526,1547.0
0.43674390321931084,0.14581051025821676,1548.0
0.8787671784592825,0.13102317096579325,1549.0
0.04989871545358954,0.26363015353778474,1550.0
1.2601443190122992,0.01496961463607686,1551.0
-1.2081795719984827,0.3780432957036897,1552.0
-0.6655337337685217,-0.3624538715995448,1553.0
0.01743691730303798,-0.19966012013055648,1554.0
0.7999142153503974,0.005231075190911393,1555.0
0.10942322250341277,0.23997426460511923,1556.0
1.2232114463328754,0.03282696675102383,1557.0
-1.061917772664647,0.3669634338998626,1558.0
-0.21177366436159978,-0.31857533179939407,1559.0
0.6186373493166106,-0.06353209930847993,1560.0
0.40067086273424524,0.18559120479498317,1561.0
0.960839208453097,0.12020125882027356,1562.0
-0.1722955194808099,0.2882517625359291,1563.0
1.246691718089502,-0.05168865584424297,1564.0
-1.227624991778379,0.3740075154268506,1565.0
-0.7358808531875606,-0.3682874975335137,1566.0
-0.1264163796567866,-0.22076425595626817,1567.0
0.7568622025799915,-0.03792491389703598,1568.0
0.16009853493103346,0.22705866077399744,1569.0
1.1911745035321089,0.048029560479310035,1570.0
-0.9384258165316423,0.35735235105963264,1571.0
0.1244521326733215,-0.2815277449594927,1572.0
0.696788588382794,0.03733563980199645,1573.0
0.35761556814131507,0.2090365765148382,1574.0
1.0299921241069883,0.10728467044239452,1575.0
-0.37795261556900106,0.30899763723209644,1576.0
1.1090101857704677,-0.11338578467070032,1577.0
-0.8352508136704064,0.3327030557311403,1578.0
0.35600156529923394,-0.2505752441011219,1579.0
0.5719927956051714,0.10680046958977017,1580.0
0.6487544080758632,0.1715978386815514,1581.0
0.5823626438845424,0.19462632242275893,1582.0
0.7198215738336868,0.17470879316536272,1583.0
0.44930845574639444,0.21594647215010604,1584.0
0.9333171483828124,0.13479253672391833,1585.0
-0.08472072252767637,0.2799951445148437,1586.0
1.2699465033589876,-0.025416216758302912,1587.0
-1.2832859867095097,0.3809839510076963,1588.0
-0.9245681421513035,-0.3849857960128529,1589.0
-0.5817425452864109,-0.277370442645391,1590.0
0.2488354127597724,-0.17452276358592325,1591.0
0.73879054871342,0.07465062382793171,1592.0
0.3105145590123451,0.221637164614026,1593.0
1.0866501567119424,0.09315436770370353,1594.0
-0.5599776206112209,0.32599504701358273,1595.0
0.8869901371940165,-0.16799328618336626,1596.0
-0.26944539105461074,0.26609704115820493,1597.0
1.164455894893404,-0.08083361731638322,1598.0
-0.9791741609291811,0.3493367684680212,1599.0
0.007041916064109199,-0.2937522482787543,1600.0
0.7061783277066502,0.0021125748192327596,1601.0
0.30394961208764726,0.21185349831199507,1602.0
1.0825139849484713,0.09118488362629418,1603.0
-0.5493862550263323,0.3247541954845414,1604.0
0.9021988353879398,-0.1648158765078997,1605.0
-0.30436371051339645,0.2706596506163819,1606.0
1.1409674750279062,-0.09130911315401893,1607.0
-0.9138386038541968,0.34229024250837187,1608.0
0.1731488510565094,-0.27415158115625904,1609.0
0.683875684372676,0.05194465531695282,1610.0
0.3971843229702785,0.20516270531180278,1611.0
0.9843051643331009,0.11915529689108355,1612.0
-0.23724402225485425,0.29529154929993023,1613.0
1.2164929327660037,-0.07117320667645627,1614.0
-1.1429702843339422,0.3649478798298011,1615.0
-0.4639856193887764,-0.34289108530018264,1616.0
0.35571319770039633,-0.1391956858166329,1617.0
0.6836596835578294,0.1067139593101189,1618.0
0.45236717121877096,0.2050979050673488,1619.0
0.9186074244322868,0.13571015136563128,1620.0
-0.04566528894533603,0.275582227329686,1621.0
1.2726627812694407,-0.01369958668360081,1622.0
-1.2812383634434559,0.3817988343808322,1623.0
-0.9164016071621389,-0.38437150903303674,1624.0
-0.5600801768861282,-0.2749204821486417,1625.0
0.28591379149424306,-0.16802405306583845,1626.0
0.7175305723009027,0.08577413744827292,1627.0
0.36498396638722774,0.21525917169027078,1628.0
1.0287605576826166,0.10949518991616831,1629.0
-0.3721924091446595,0.308628167304785,1630.0
1.1146901021099171,-0.11165772274339784,1631.0
-0.851205355981942,0.3344070306329751,1632.0
0.3200362493596926,-0.2553616067945826,1633.0
0.6012459119395104,0.09601087480790778,1634.0
0.589915569534345,0.1803737735818531,1635.0
0.6931732427312103,0.1769746708603035,1636.0
0.5042898686464016,0.2079519728193631,1637.0
0.8519203925521961,0.15128696059392047,1638.0
0.1352112632491174,0.2555761177656588,1639.0
1.2299811977724677,0.04056337897473521,1640.0
-1.0774318666485767,0.3689943593317403,1641.0
-0.25620883884603074,-0.323229559994573,1642.0
0.5848702832614632,-0.07686265165380922,1643.0
0.4442348008069089,0.17546108497843896,1644.0
0.8991787034313033,0.13327044024207266,1645.0
0.0013391632559130728,0.269753611029391,1646.0
1.2697511003278747,0.00040174897677392184,1647.0
-1.256773250520614,0.38092533009836244,1648.0
-0.8303452744154471,-0.3770319751561842,1649.0
-0.342294559797874,-0.24910358232463414,1650.0
0.5868646257412574,-0.10268836793936219,1651.0
0.41513750753564116,0.17605938772237723,1652.0
0.9347845774943109,0.12454125226069235,1653.0
-0.09880983658901177,0.28043537324829326,1654.0
1.2667666359188472,-0.02964295097670353,1655.0
-1.2762197448047177,0.38002999077565414,1656.0
-0.9002015810655319,-0.3828659234414153,1657.0
-0.517373964615452,-0.27006047431965957,1658.0
0.355193378713665,-0.1552121893846356,1659.0
0.6681605398205237,0.1065580136140995,1660.0
0.4815441038515444,0.2004481619461571,1661.0
0.8758095484102955,0.1444632311554633,1662.0
0.07060392003415936,0.26274286452308865,1663.0
1.2557639855892226,0.021181176010247806,1664.0
-1.186539286493853,0.37672919567676677,1665.0
-0.594296474073912,-0.3559617859481559,1666.0
0.1495745953164866,-0.1782889422221736,1667.0
0.7903894743880994,0.04487237859494598,1668.0
0.17027064888205168,0.2371168423164298,1669.0
1.196527910897429,0.051081194664615505,1670.0
-0.9532694635145762,0.3589583732692287,1671.0
0.08674663517211373,-0.2859808390543728,1672.0
0.70348419074647,0.026023990551634117,1673.0
0.3331779812693321,0.211045257223941,1674.0
1.0556346631401505,0.09995339438079963,1675.0
-0.46015696445142684,0.31669039894204515,1676.0
1.0202481942356327,-0.13804708933542806,1677.0
-0.5953160183129252,0.3060744582706898,1678.0
0.8099128319467526,-0.17859480549387757,1679.0
-0.09693711898668961,0.24297384958402576,1680.0
1.2298183225316102,-0.02908113569600688,1681.0
-1.1465154847042556,0.368945496759483,1682.0
-0.47135136257380456,-0.3439546454112767,1683.0
0.3450044047884682,-0.14140540877214136,1684.0
0.6919553361750354,0.10350132143654046,1685.0
0.43317825927099185,0.2075866008525106,1686.0
0.9448858348254453,0.12995347778129754,1687.0
-0.11997945941399255,0.28346575044763356,1688.0
1.26331265149385,-0.03599383782419776,1689.0
-1.270336235418388,0.378993795448155,1690.0
-0.8802620159755918,-0.3811008706255164,1691.0
-0.4659065741026947,-0.26407860479267753,1692.0
0.4320248850983688,-0.1397719722308084,1693.0
0.5989243258872294,0.12960746552951063,1694.0
0.6274129781342496,0.17967729776616884,1695.0
0.6285714345823652,0.18822389344027488,1696.0
0.6350810257181693,0.18857143037470955,1697.0
0.6239123574565708,0.19052430771545079,1698.0
0.6455510260136287,0.18717370723697124,1699.0
0.6037431291748231,0.1936653078040886,1700.0
0.6833572353679587,0.18112293875244692,1701.0
0.5273549831708114,0.2050071706103876,1702.0
0.815662581025266,0.15820649495124342,1703.0
0.22677887043252534,0.2446987743075798,1704.0
1.172698655803067,0.0680336611297576,1705.0
-0.8572773311214905,0.3518095967409201,1706.0
0.3229154053042201,-0.2571831993364471,1707.0
0.5968326980876486,0.09687462159126602,1708.0
0.5981816442820508,0.1790498094262946,1709.0
0.6781000180479255,0.17945449328461524,1710.0
0.5357070050173797,0.20343000541437764,1711.0
0.8016552120998104,0.1607121015052139,1712.0
0.2610005907837052,0.2404965636299431,1713.0
1.1451267318847227,0.07830017723511155,1714.0
-0.7575411476726683,0.3435380195654168,1715.0
0.5401219929813039,-0.22726234430180048,1716.0
0.3643131814752656,0.16203659789439118,1717.0
0.9762228660191095,0.10929395444257968,1718.0
-0.22492156335141017,0.29286685980573285,1719.0
1.2220412662811135,-0.06747646900542305,1720.0
-1.1582152680969493,0.36661237988433404,1721.0
-0.5114352702697093,-0.3474645804290848,1722.0
0.2863429696247244,-0.15343058108091276,1723.0
0.7317802041641791,0.08590289088741732,1724.0
0.3361997167982226,0.21953406124925373,1725.0
1.0612917118439666,0.10085991503946677,1726.0
-0.476016221640709,0.31838751355319,1727.0
1.0011594929820549,-0.1428048664922127,1728.0
-0.5460533290355319,0.30034784789461644,1729.0
0.8829039144835148,-0.16381599871065958,1730.0
-0.2551430498050986,0.2648711743450544,1731.0
1.1737340081356686,-0.07654291494152958,1732.0
-1.0052550455374398,0.3521202024407006,1733.0
-0.06263258676917155,-0.30157651366123195,1734.0
0.6929315090432111,-0.018789776030751465,1735.0
0.3089945172543861,0.20787945271296332,1736.0
1.0742107963423837,0.09269835517631582,1737.0
-0.5228020137936376,0.3222632389027151,1738.0
0.9396125150253591,-0.15684060413809126,1739.0
-0.3928609538872843,0.2818837545076077,1740.0
1.06580813378269,-0.1178582861661853,1741.0
-0.7081840554184614,0.31974244013480696,1742.0
0.6176079212462933,-0.21245521662553843,1743.0
0.25352942123382705,0.18528237637388797,1744.0
1.095294341970265,0.07605882637014812,1745.0
-0.603478747402758,0.32858830259107946,1746.0
0.8187270645975571,-0.1810436242208274,1747.0
-0.11948323304717276,0.2456181193792671,1748.0
1.2256313792081002,-0.03584496991415183,1749.0
-1.1388861586935215,0.36768941376243003,1750.0
-0.4481969416867291,-0.34166584760805646,1751.0
0.3771014544396714,-0.1344590825060187,1752.0
0.6664532077772596,0.11313043633190142,1753.0
0.4913066069126627,0.19993596233317787,1754.0
0.8620009075387308,0.1473919820737988,1755.0
0.10712819163716517,0.25860027226161925,1756.0
1.2425332430407905,0.03213845749114955,1757.0
-1.1293059465949002,0.3727599729122371,1758.0
-0.412704716508208,-0.33879178397847004,1759.0
0.4227529597821615,-0.1238114149524624,1760.0
0.6259804940411287,0.12682588793464844,1761.0
0.5782336774466827,0.18779414821233859,1762.0
0.7196982881854186,0.17347010323400483,1763.0
0.4483182268101743,0.21590948645562558,1764.0
0.9345245609693192,0.1344954680430523,1765.0
-0.08817514903380613,0.28035736829079577,1766.0
1.2694725686208084,-0.02645254471014184,1767.0
-1.2826373881831397,0.3808417705862425,1768.0
-0.9223803668051298,-0.3847912164549419,1769.0
-0.5758909739495339,-0.27671411004153895,1770.0
0.25897531053130124,-0.17276729218486017,1771.0
0.7333372117644423,0.07769259315939037,1772.0
0.3247957405375653,0.2200011635293327,1773.0
1.072311981229449,0.0974387221612696,1774.0
-0.512355456962247,0.3216935943688347,1775.0
0.9541822343782446,-0.1537066370886741,1776.0
-0.42835586805295683,0.28625467031347335,1777.0
1.0293704207399104,-0.12850676041588704,1778.0
-0.611951608747851,0.3088111262219731,1779.0
0.784532446193257,-0.1835854826243553,1780.0
-0.04527310540632129,0.2353597338579771,1781.0
1.2324902181555926,-0.013581931621896387,1782.0
-1.1402269246108045,0.36974706544667774,1783.0
-0.4504173500037007,-0.34206807738324135,1784.0
0.3739058177586599,-0.1351252050011102,1785.0
0.6691470102236088,0.11217174532759797,1786.0
0.4853109355199259,0.20074410306708262,1787.0
0.8710067172777667,0.14559328065597776,1788.0
0.08347949849578995,0.26130201518333,1789.0
1.251545657846578,0.025043849548736983,1790.0
-1.1678692975957359,0.3754636973539734,1791.0
-0.534022477419487,-0.3503607892787208,1792.0
0.25038720177633406,-0.1602067432258461,1793.0
0.7520220056354183,0.07511616053290021,1794.0
0.2833642247890162,0.2256066016906255,1795.0
1.1131932042442334,0.08500926743670485,1796.0
-0.649869486529056,0.33395796127327,1797.0
0.7426954719431156,-0.1949608459587168,1798.0
0.032803964378553235,0.22280864158293467,1799.0
1.2213021014724055,0.00984118931356597,1800.0
-1.0783691629717134,0.36639063044172165,1801.0
-0.2616414418659175,-0.323510748891514,1802.0
0.5806505093661393,-0.07849243255977524,1803.0
0.449490547802205,0.17419515280984177,1804.0
0.8913366992209049,0.1348471643406615,1805.0
0.022573608411436547,0.26740100976627146,1806.0
1.2666876148508734,0.006772082523430964,1807.0
-1.2395244365398015,0.380006284455262,1808.0
-0.7709828758357753,-0.37185733096194046,1809.0
-0.20403776372674393,-0.23129486275073258,1810.0
0.7104211646120127,-0.061211329118023176,1811.0
0.23221114730181314,0.21312634938360378,1812.0
1.1376355256798898,0.06966334419054394,1813.0
-0.7422370808139988,0.34129065770396694,1814.0
