t,x,y,z
24.03480696139228,-16.16444157025634,-21.530438741786526,31.934070134236407
24.04480896179236,-16.626881678044438,-20.460951135809363,34.49907798494756
24.05481096219244,-16.922854847239126,-18.969386090036082,36.862921741225975
24.06481296259252,-17.030015008470443,-17.102205593383392,38.9215700005472
24.0748149629926,-16.934120684078213,-14.93721806509001,40.58779075509437
24.08481696339268,-16.630924184176354,-12.576064692008675,41.802089752558125
24.09481896379276,-16.12694542418859,-10.132472627844148,42.5395324202304
24.10482096419284,-15.4389459440146,-7.718738203960762,42.81088701780434
24.11482296459292,-14.59219981665562,-5.433370170072606,42.65808578148927
24.124824964993,-13.617910599387777,-3.352295119641249,42.14550767982733
24.13482696539308,-12.550262499486228,-1.5247959930014896,41.34944134771546
24.14482896579316,-11.423591367745411,0.026014810868579846,40.348075854870245
24.15483096619324,-10.270043615002997,1.2993794074216916,39.213680904102375
24.16483296659332,-9.11791904663847,2.3113154120192276,38.00768932937874
24.1748349669934,-7.990728146291522,3.088709808950727,36.77856780347007
24.18483696739348,-6.906874850888944,3.6640789223586716,35.561858325228584
24.19483896779356,-5.879814097833432,4.071492423475876,34.38160642107987
24.20484096819364,-4.91852077923255,4.3437612628590445,33.252462839599
24.214842968593718,-4.028125784980426,4.510745620393755,32.18192954741647
24.2248449689938,-3.2106083853562937,4.5985313600011395,31.172423247466693
24.234846969393878,-2.465469845960949,4.629211352523899,30.22299719185259
24.24484896979396,-1.7903438592079053,4.621045291794906,29.330678198890404
24.25485097019404,-1.1815224737234633,4.588826768800805,28.49144345232876
24.26485297059412,-0.6343919752024119,4.544339860064683,27.700894253177886
24.2748549709942,-0.14378261254587554,4.496831407800071,26.954692338506216
24.28485697139428,0.2957588782722528,4.453457080674956,26.248820763778294
24.29485897179436,0.6897629841275836,4.419680735725857,25.579721662709435
24.30486097219444,1.043686185115054,4.399619823810061,24.94435206674527
24.31486297259452,1.362804377714391,4.396337231471706,24.340188546611042
24.3248649729946,1.6521417868302297,4.412083668218396,23.76520263854381
24.33486697339468,1.9164275510519988,4.448496334940611,23.217822100638994
24.34486897379476,2.1600734799593657,4.5067598683857435,22.69688783742754
24.35487097419484,2.387167648128778,4.587735185435279,22.201612605583563
24.36487297459492,2.601479509871372,4.692061178449907,21.731544996261864
24.374874974995,2.806473099313124,4.8202334025316205,21.286540439008558
24.38487697539508,3.005325404437394,4.972663367584879,20.86673992158834
24.39487897579516,3.2009479177593074,5.1497209294360395,20.472556268831948
24.40488097619524,3.3960093865625143,5.3517620978321645,20.10466760390732
24.41488297659532,3.5929584019504315,5.579143770076193,19.764017269790973
24.4248849769954,3.794044662952706,5.832226387849796,19.451819357397994
24.43488697739548,4.0013379057458875,6.111365112168828,19.16956890323762
24.44488897779556,4.2167436474674815,6.416889641433468,18.919055675958422
24.45489097819564,4.4420149463987,6.749072424365481,18.702380295018337
24.46489297859572,4.678759434808851,7.108084676006388,18.521971158333134
24.4748949789958,4.9284408730413265,7.493939331765272,18.380600283551484
24.48489697939588,5.192374458142726,7.9064198899942495,18.281395647676376
24.49489897979596,5.471715070300673,8.344994073481642,18.227846935900732
24.50490098019604,5.767437645968288,8.808711389556079,18.223800800846302
24.51490298059612,6.080308875398678,9.296084134559024,18.273440778550736
24.5249049809962,6.410849475406813,9.804952218370621,18.38124589107768
24.53490698139628,6.759286467319079,10.332333541911535,18.551920861540072
24.54490898179636,7.125495198142338,10.87426366397583,18.79028986088597
24.55491098219644,7.508931351294932,11.425631265039444,19.101145030680712
24.56491298259652,7.9085539464449575,11.980019464016763,19.48904104470152
24.5749149829966,8.322741416997278,12.529567720932304,19.958027904145837
24.58491698339668,8.749204400597957,13.064874084447203,20.51131712230948
24.59491898379676,9.184900243828928,13.57496166641398,21.150881582924576
24.60492098419684,9.625956960265276,14.047339987447675,21.876996491555936
24.61492298459692,10.067615986050189,14.468191893350223,22.687740192247922
24.624924984997,10.5042055620127,14.822717048158232,23.578487327016894
24.63492698539708,10.929157912759438,15.09565554487027,24.541441899930888
24.64492898579716,11.335083817400035,15.27200092658397,25.565273175725036
24.65493098619724,11.713916654111314,15.33788915744023,26.63492774439223
24.66493298659732,12.057134238173008,15.281620427504052,27.731693581303624
24.6749349869974,12.356060245253484,15.09473430055655,28.83358285883179
24.68493698739748,12.60223734412966,14.773028723810079,29.916069642666983
24.69493898779756,12.787853941454243,14.317388679060523,30.953179418399074
24.70494098819764,12.906194166128365,13.734287364606484,31.918868283911788
24.71494298859772,12.9520723526393,13.03584717663953,32.78857415043055
24.7249449889978,12.922207603706704,12.23939622923222,33.54077340872874
24.73494698939788,12.815496340034834,11.366529142668455,34.1583574786174
